"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US42101003701","Census Tract 37.01, Philadelphia County, Pennsylvania","5617","null","1156","null","5172","null","1138","null","962","null","419","null","3069","901","null","null","67","null","79","null","1043","null","730","null","0","15","null","null","0","null","15","null","31","null","53","null","0","null","15","null","31","null","53","null","445","330","null","null","29","null","34","null","22","null","38","null","42","null","65","null","0","15","null","null","0","null","15","null","352","null","304","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101003702","Census Tract 37.02, Philadelphia County, Pennsylvania","3922","null","821","null","3740","null","807","null","746","null","217","null","1795","766","null","null","61","null","61","null","1005","null","535","null","0","11","null","null","0","null","11","null","133","null","126","null","0","null","11","null","133","null","126","null","182","187","null","null","43","null","97","null","7","null","15","null","0","null","11","null","106","153","null","null","0","null","11","null","17","null","33","null","9","null","16","null","0","11","null","null","9","16","null","null",
"1400000US42101003800","Census Tract 38, Philadelphia County, Pennsylvania","3912","null","679","null","3716","null","668","null","3335","null","636","null","37","38","null","null","0","null","11","null","261","null","171","null","0","11","null","null","0","null","11","null","83","null","129","null","0","null","11","null","83","null","129","null","196","118","null","null","161","null","109","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","35","null","45","null","0","11","null","null","35","45","null","null",
"1400000US42101003901","Census Tract 39.01, Philadelphia County, Pennsylvania","6429","null","916","null","5821","null","834","null","4164","null","742","null","715","500","null","null","0","null","15","null","903","null","305","null","0","15","null","null","0","null","15","null","39","null","45","null","23","null","38","null","16","null","23","null","608","325","null","null","341","null","240","null","27","null","44","null","0","null","15","null","0","15","null","null","0","null","15","null","80","null","96","null","160","null","200","null","160","200","null","null","0","15","null","null",
"1400000US42101003902","Census Tract 39.02, Philadelphia County, Pennsylvania","5682","null","889","null","5655","null","894","null","5453","null","925","null","0","15","null","null","33","null","53","null","83","null","82","null","0","15","null","null","0","null","15","null","86","null","83","null","0","null","15","null","86","null","83","null","27","43","null","null","27","null","43","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101004001","Census Tract 40.01, Philadelphia County, Pennsylvania","4037","null","526","null","3166","null","533","null","2660","null","431","null","114","111","null","null","0","null","11","null","303","null","237","null","0","11","null","null","0","null","11","null","89","null","116","null","0","null","11","null","89","null","116","null","871","509","null","null","349","null","172","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","494","null","476","null","28","null","44","null","0","11","null","null","28","44","null","null",
"1400000US42101004002","Census Tract 40.02, Philadelphia County, Pennsylvania","5247","null","1012","null","5161","null","999","null","4119","null","648","null","199","212","null","null","0","null","15","null","569","null","403","null","0","15","null","null","0","null","15","null","274","null","347","null","0","null","15","null","274","null","347","null","86","97","null","null","86","null","97","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101004101","Census Tract 41.01, Philadelphia County, Pennsylvania","4952","null","838","null","3700","null","709","null","1420","null","311","null","557","355","null","null","0","null","11","null","1698","null","432","null","0","11","null","null","0","null","11","null","25","null","41","null","0","null","11","null","25","null","41","null","1252","700","null","null","607","null","568","null","0","null","11","null","0","null","11","null","145","228","null","null","0","null","11","null","252","null","308","null","248","null","363","null","0","11","null","null","248","363","null","null",
"1400000US42101004103","Census Tract 41.03, Philadelphia County, Pennsylvania","5244","null","1843","null","2985","null","578","null","449","null","263","null","90","119","null","null","0","null","15","null","1951","null","583","null","0","15","null","null","0","null","15","null","495","null","549","null","0","null","15","null","495","null","549","null","2259","1653","null","null","256","null","300","null","4","null","14","null","0","null","15","null","0","15","null","null","0","null","15","null","1782","null","1603","null","217","null","193","null","217","193","null","null","0","15","null","null",
"1400000US42101004104","Census Tract 41.04, Philadelphia County, Pennsylvania","4212","null","755","null","3317","null","558","null","1154","null","322","null","0","11","null","null","0","null","11","null","2143","null","589","null","7","17","null","null","0","null","11","null","13","null","27","null","0","null","11","null","13","null","27","null","895","668","null","null","364","null","371","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","217","null","202","null","314","null","502","null","314","502","null","null","0","11","null","null",
"1400000US42101004201","Census Tract 42.01, Philadelphia County, Pennsylvania","5374","null","830","null","5295","null","791","null","4034","null","569","null","34","41","null","null","0","null","15","null","1211","null","494","null","0","15","null","null","0","null","15","null","16","null","26","null","0","null","15","null","16","null","26","null","79","113","null","null","9","null","17","null","0","null","15","null","5","null","10","null","0","15","null","null","0","null","15","null","3","null","15","null","62","null","103","null","62","103","null","null","0","15","null","null",
"1400000US42101004202","Census Tract 42.02, Philadelphia County, Pennsylvania","5763","null","910","null","5106","null","808","null","3917","null","796","null","140","89","null","null","7","null","14","null","881","null","232","null","0","15","null","null","0","null","15","null","161","null","124","null","0","null","15","null","161","null","124","null","657","393","null","null","360","null","350","null","28","null","38","null","0","null","15","null","13","20","null","null","0","null","15","null","191","null","205","null","65","null","55","null","55","52","null","null","10","18","null","null",
"1400000US42101005400","Census Tract 54, Philadelphia County, Pennsylvania","1552","null","277","null","1462","null","269","null","233","null","126","null","1101","277","null","null","0","null","11","null","87","null","60","null","0","11","null","null","0","null","11","null","41","null","38","null","0","null","11","null","41","null","38","null","90","74","null","null","52","null","47","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","38","null","57","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101005500","Census Tract 55, Philadelphia County, Pennsylvania","6172","null","995","null","5734","null","1107","null","836","null","388","null","4701","1129","null","null","17","null","31","null","120","null","161","null","0","15","null","null","0","null","15","null","60","null","72","null","0","null","15","null","60","null","72","null","438","355","null","null","42","null","51","null","25","null","42","null","0","null","15","null","0","15","null","null","0","null","15","null","68","null","69","null","303","null","343","null","0","15","null","null","303","343","null","null",
